measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,1999,3559.113013,3893.357388,3235.712451
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2000,46962072.36,51372671.49,42653219.43
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2000,0.037828013,0.041395222,0.034341281
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2000,3611.201,3950.358945,3279.866942
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2001,49206832.27,53701531.16,44880296.47
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2001,0.03939265,0.042996752,0.035872035
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2001,3759.797207,4103.228303,3429.215122
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2002,52795745.39,57389534.49,48269218.27
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2002,0.042055702,0.045745448,0.038431356
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2002,4010.502758,4359.458981,3666.655933
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2003,57038790.87,61802115.12,52285659.85
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2003,0.045240959,0.049056863,0.041449569
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2003,4309.702406,4669.606775,3950.568213
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2004,61224346.64,66268316.34,56189998.21
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2004,0.048362125,0.052431016,0.044409208
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2004,4603.408015,4982.659927,4224.879518
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2005,64427749.98,69723802.52,59287852.6
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2005,0.050663839,0.054861335,0.04662519
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2005,4822.330941,5218.733393,4437.616495
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2006,66801967.71,72061693.54,61653280.75
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2006,0.052279246,0.056460303,0.048196262
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2006,4978.040557,5369.992014,4594.363648
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2007,68954566.38,74336705.81,63793677.65
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2007,0.053714753,0.057848339,0.049644986
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2007,5116.007679,5515.329553,4733.101255
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2008,70984586.78,76247825.59,65846405.06
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2008,0.055048884,0.059126691,0.050940847
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2008,5244.190106,5633.02698,4864.592182
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2009,73059845,78366905.21,67939322.86
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2009,0.056404718,0.060435688,0.052357988
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2009,5375.227707,5765.683738,4998.495831
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2010,75248599.45,80624338.76,70045587.55
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2010,0.057829855,0.061957033,0.053740942
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2010,5514.606706,5908.568697,5133.303073
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2011,78036411.6,83497292.92,72567136.26
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2011,0.059691431,0.063857653,0.055507394
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2011,5696.942915,6095.607187,5297.665851
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2012,81403442.39,87073565.77,75694454.86
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2012,0.061955253,0.066378614,0.057566852
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2012,5917.409836,6329.58459,5502.409954
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2013,84956001.14,91010484.6,79059030.04
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2013,0.064320368,0.068896218,0.059791549
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2013,6147.766096,6585.893452,5721.036983
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2014,88264241.3,94768005.06,82116584.81
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2014,0.066488751,0.071380396,0.061760035
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2014,6359.755107,6828.374609,5916.794411
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2015,90748140.38,97581069.54,84361996.58
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2015,0.068007911,0.073047747,0.063143037
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2015,6507.248257,6997.214952,6049.31906
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2016,90523098.25,97513274.45,83988371.1
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2016,0.067440131,0.072640138,0.062410133
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2016,6452.797594,6951.081381,5986.979782
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2017,89174051.86,96956528.41,81975048.6
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2017,0.066049687,0.07181366,0.060657163
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2017,6320.759649,6872.390563,5810.485995
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2018,89272706.29,97164609.72,82015217.78
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2018,0.065792946,0.071784667,0.060346775
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2018,6299.530716,6856.423075,5787.405861
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,1,Number,2019,90017578.27,98508874.23,82336589.06
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,2,Percent,2019,0.066052842,0.072279284,0.060363885
5,Prevalence,6,China,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2019,6328.79049,6925.780924,5788.769614
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,1990,19390.17131,25028.86649,15655.79329
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,1990,0.000618767,0.000797601,0.000499209
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,1990,59.57499649,76.89950795,48.10137131
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,1991,21625.96049,27677.01095,17217.74944
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,1991,0.000675266,0.000862915,0.000537884
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,1991,64.98487889,83.16796867,51.73843549
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,1992,23866.38474,30179.95148,18682.10653
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,1992,0.000729197,0.000919632,0.00057057
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,1992,70.12978174,88.68177701,54.89612557
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,1993,26291.41486,32708.97531,20464.15995
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,1993,0.000786087,0.000975368,0.000611085
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,1993,75.54966467,93.99083807,58.80476309
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,1994,28899.60682,35393.96521,22137.89777
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,1994,0.000845933,0.00103385,0.000648402
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,1994,81.24613053,99.50386991,62.23678209
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,1995,31517.28271,38081.02549,23921.85449
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,1995,0.000903731,0.00109022,0.000685305
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,1995,86.74387293,104.8090239,65.83925159
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,1996,34490.24977,41695.61751,25948.94287
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,1996,0.000969484,0.00117035,0.000728686
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,1996,93.00259533,112.4317936,69.97105121
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,1997,37632.82103,45578.93386,28081.97456
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,1997,0.001037728,0.001254958,0.000779384
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,1997,99.49404306,120.5020587,74.24341597
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,1998,40894.82508,49202.68809,30308.69485
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,1998,0.001106986,0.001332291,0.000826014
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,1998,106.083208,127.6342174,78.62226025
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,1999,44017.05487,52371.40838,32626.77732
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,1999,0.001170684,0.001399527,0.000867997
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,1999,112.1298036,133.4118276,83.11401441
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2000,46533.67401,55423.08843,34630.30181
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2000,0.001217213,0.001452322,0.000907836
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2000,116.5199916,138.7790226,86.71403152
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2001,48553.95396,58743.80653,36970.46502
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2001,0.00125071,0.001511502,0.000951534
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2001,119.6253787,144.7307486,91.08642074
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2002,50961.41208,62197.19808,39690.36075
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2002,0.001294662,0.00157794,0.001008193
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2002,123.6948939,150.9666924,96.33749856
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2003,51989.51732,64718.95079,41236.22367
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2003,0.001303912,0.001627373,0.001036573
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2003,124.446643,154.9169252,98.70662148
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2004,53669.80048,68850.46289,43462.13151
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2004,0.001329637,0.001705637,0.001077627
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2004,126.7961964,162.6608769,102.6803326
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2005,55340.89586,72717.20742,45546.89885
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2005,0.00135519,0.00178783,0.001116258
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2005,129.178093,169.7383109,106.3167021
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2006,58130.66153,77376.43776,48383.62497
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2006,0.001408609,0.001878806,0.001171918
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2006,134.2295296,178.6699578,111.7226443
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2007,61559.19903,83294.33853,51634.52218
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2007,0.001478259,0.001999238,0.001243938
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2007,140.7863069,190.4947188,118.0885034
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2008,65670.7726,90760.7367,55496.96243
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2008,0.001564605,0.002166893,0.001320461
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2008,148.9194868,205.8151868,125.8486665
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2009,70137.13133,98563.41801,59139.54029
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2009,0.001659608,0.002332358,0.001402051
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2009,157.8839234,221.8736188,133.1275242
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2010,73501.93047,105619.3189,61663.50645
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2010,0.001728635,0.002493236,0.001451687
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2010,164.4112381,236.2523389,137.9307098
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2011,76178.77892,110480.0234,64544.84173
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2011,0.00178128,0.002596754,0.001507634
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2011,169.4376507,245.7308435,143.5613237
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2012,78895.32267,115907.6028,67223.26405
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2012,0.001834737,0.002695083,0.001561281
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2012,174.5833027,256.4858272,148.7548192
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2013,81537.11193,120097.0285,69587.86992
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2013,0.001886506,0.002796773,0.001606085
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2013,179.5878305,264.517154,153.2692818
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2014,84340.52936,125412.2374,71837.87632
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2014,0.001941621,0.002891483,0.00165196
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2014,184.9104991,274.9572428,157.4993383
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2015,87976.63674,131336.3744,74395.83627
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2015,0.002014016,0.003003148,0.001698595
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2015,191.8532077,286.4090472,162.2371615
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2016,93327.07182,138005.6816,76995.91666
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2016,0.00211239,0.003131973,0.001749964
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2016,201.1942469,297.512272,165.9875871
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2017,99853.84749,150149.642,77579.73591
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2017,0.002224594,0.00335457,0.001729576
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2017,211.8506793,318.5586179,164.5937554
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2018,106752.965,158989.0839,80587.52116
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2018,0.002355644,0.003509897,0.001781963
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2018,224.3457409,334.1220905,169.3579859
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,1,Number,2019,114572.8808,176856.0726,80779.00152
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,2,Percent,2019,0.002518379,0.00388606,0.001774251
5,Prevalence,125,Colombia,3,Both,22,All ages,438,Prostate cancer,3,Rate,2019,239.809219,370.1723859,169.0762171
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1990,182.5051592,217.8630368,153.2361628
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1990,0.000747906,0.000892635,0.000627821
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1990,71.88201963,85.80817745,60.35404646
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1991,184.5489353,220.0128481,155.444273
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1991,0.000756282,0.000901879,0.00063652
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1991,72.67823068,86.64446916,61.21636363
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1992,186.5250457,222.2906881,157.5622807
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1992,0.000764497,0.000911052,0.000646079
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1992,73.46741375,87.55457957,62.05972621
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1993,188.4178151,223.9169699,159.4458219
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1993,0.000772645,0.000918935,0.000653505
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1993,74.25488427,88.24499255,62.83711044
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1994,190.2926357,225.6100499,161.2758583
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1994,0.000780771,0.000927066,0.000662495
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1994,75.04592646,88.97409589,63.60254648
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1995,192.1972501,227.8322803,163.2915963
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1995,0.000788808,0.000934845,0.000671201
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1995,75.82851026,89.887771,64.4242229
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1996,193.9713741,229.6072061,164.9567308
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1996,0.000795728,0.000943292,0.000678041
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1996,76.50405648,90.55914948,65.0604199
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1997,195.6201983,231.8122742,165.9598164
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1997,0.000801309,0.000948572,0.000680604
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1997,77.04930111,91.30434317,65.36690984
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1998,197.4320945,234.0643502,166.7797511
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1998,0.000806502,0.000955815,0.000680874
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1998,77.5567792,91.94694089,65.51569218
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,1999,199.7236291,235.8011012,168.6031096
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,1999,0.000812382,0.000960087,0.000686211
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,1999,78.12874766,92.24168826,65.95488907
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2000,202.7054934,239.8264553,171.2112847
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2000,0.000819785,0.000971976,0.000691915
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2000,78.84838783,93.28770049,66.59776975
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2001,206.5757772,244.6220778,174.3773023
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2001,0.000829434,0.000983216,0.000699944
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2001,79.7876945,94.48267301,67.35137639
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2002,211.1100005,250.2955439,177.4416831
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2002,0.000840667,0.001000097,0.000706059
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2002,80.88551575,95.89921893,67.98570425
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2003,216.0258855,256.8742524,181.3157247
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2003,0.000852733,0.001015472,0.000716069
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2003,82.07002921,97.58866325,68.88335064
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2004,221.1360352,264.2098747,185.3689989
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2004,0.000864973,0.001034094,0.000724664
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2004,83.27445876,99.49502035,69.80546181
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2005,226.2834782,271.5281119,188.9983705
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2005,0.000876633,0.001051824,0.000732309
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2005,84.42563723,101.3062644,70.51468359
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2006,231.7573053,277.2850533,193.8747152
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2006,0.000888893,0.001066407,0.000743922
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2006,85.63254902,102.4547032,71.63522218
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2007,237.6637506,284.8547482,200.1966109
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2007,0.0009023,0.001081777,0.000761098
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2007,86.94811628,104.2127111,73.2409472
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2008,243.6510055,291.5562737,205.4517642
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2008,0.000915601,0.001095997,0.000771631
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2008,88.25389766,105.6058746,74.41758319
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2009,249.3612767,298.9865757,210.2372641
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2009,0.000927578,0.001109057,0.000781211
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2009,89.43487269,107.2332749,75.40281795
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2010,254.3505069,305.2421547,213.9128236
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2010,0.000936892,0.001122481,0.00078822
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,3,Rate,2010,90.36382337,108.4442429,75.99741338
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2011,258.2579571,308.2611021,218.2192974
5,Prevalence,107,Barbados,3,Both,22,All ages,532,Inflammatory bowel disease,2,Percent,2011,0.000942646,0.00112722,0.000796859
